uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release
026325b3-09a2-44b8-88fc-f036694c2e4f,DELA_005.basePlot.cfc,D08,DELA,DELA_005,distributed,Nc+HNMhlqfvEGr8yyXUz1s1db8LuzACJ3C5JoJ+WcSk=,A00000082011,Nc+HNMhlqfvEGr8yyXUz1s1db8LuzACJUOTEAwWgSPw=,A00000082880,2019-05-07T18:52Z,2019-08-07,1,0.2,25,0.265,1.075,1.547,0.234,0.347,62,67.9,7.9,17.1,12.6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
2f2bf962-8c12-4c33-a72c-82c1bcca0405,DELA_005.basePlot.cfc,D08,DELA,DELA_005,distributed,Nc+HNMhlqfvEGr8yyXUz1pftribqoyU9WN5cBBMdQjQ=,A00000082012,Nc+HNMhlqfvEGr8yyXUz1pftribqoyU9+k3LAFmUvr4=,A00000082801,2019-05-07T19:16Z,2019-08-07,1,0.199,25,0.233,1.238,1.437,0.313,0.361,56.5,57.4,10,18.1,14.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
6cd7533e-bb03-4b5a-bc5f-affe989bf14f,DELA_008.basePlot.cfc,D08,DELA,DELA_008,distributed,Nc+HNMhlqfs3wXfqGlTkVwX2/JLCueD+tmV/PVibmf4=,A00000082013,Nc+HNMhlqfs3wXfqGlTkVwX2/JLCueD+qhhc3LaQSY1opIFTmmKPng==,A00000082869,2019-05-08T14:20Z,2019-08-07,1,0.203,25,0.233,0.736,0.385,0.176,0.199,499.6,91.2,6,30.1,30.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
5186cd99-8d54-4b02-b14d-ff43c5b14543,DELA_037.basePlot.cfc,D08,DELA,DELA_037,tower,Nc+HNMhlqfu2Elvk5YKLrGmhCtNDa3OalGts2J8xLKg=,A00000082014,Nc+HNMhlqfu2Elvk5YKLrGmhCtNDa3OanD0EsBI6oAs=,A00000082850,2019-05-08T16:05Z,2019-08-07,1,0.197,25,0.125,0.504,0.333,0.16,0.115,892.8,64.4,5.7,13.4,29.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
93d07557-a01d-43e8-92fc-a835f337413d,DELA_037.basePlot.cfc,D08,DELA,DELA_037,tower,Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNrR9qUnVaIwU8=,A00000082015,Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNrUJdscnHLGKs=,A00000082868,2019-05-08T17:16Z,2019-08-07,1,0.197,25,0.147,0.691,0.349,0.118,0.159,1004,77,5.3,9.3,12.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
6f75ec3b-bb58-4c4c-a1de-a25f61e58eb1,DELA_016.basePlot.cfc,D08,DELA,DELA_016,distributed,Nc+HNMhlqfv+t8Y/nJ2SnsCDs4+txM2lgRy4pqupRVo=,A00000082016,Nc+HNMhlqfv+t8Y/nJ2SnsCDs4+txM2l/lCW5dlWyao=,A00000082796,2019-05-08T19:43Z,2019-08-07,1,0.2,25,0.161,0.555,0.322,0.092,0.114,776.1,36,3.4,15.8,17.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
0cc96154-4c97-43dc-b578-8fa8228c8619,DELA_016.basePlot.cfc,D08,DELA,DELA_016,distributed,Nc+HNMhlqfv+t8Y/nJ2Snk1GVa66/yFi6bXUILtqX9o=,A00000082017,Nc+HNMhlqfv+t8Y/nJ2Snk1GVa66/yFipNLg9EGSK9s=,A00000082852,2019-05-08T20:24Z,2019-08-07,1,0.204,25,0.274,0.596,0.318,0.105,0.113,693.1,36.9,4,19.6,30.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
fc08865b-fcf7-44c7-b663-7e7db3c7bae2,DELA_047.basePlot.cfc,D08,DELA,DELA_047,tower,Nc+HNMhlqfuiM/ESpgon1dGZAo/aOCEku2xVwGdn3gE=,A00000082018,Nc+HNMhlqfuiM/ESpgon1dGZAo/aOCEkyPhIvnH5+XiE+QUpdwaSdA==,A00000082857,2019-05-13T15:48Z,2019-08-07,1,0.197,25,0.175,0.644,0.609,0.179,0.169,2621,151,7.6,17.6,21,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
f1e65e72-12ee-4b77-aeaf-5e572c8f1c8d,DELA_047.basePlot.cfc,D08,DELA,DELA_047,tower,Nc+HNMhlqfuiM/ESpgon1QCjFYsTDbXojsncXbDw2/k=,A00000082019,Nc+HNMhlqfuiM/ESpgon1QCjFYsTDbXoNBIQSuKccs32y2KDb1hsMw==,A00000082793,2019-05-13T16:32Z,2019-08-07,1,0.194,25,0.177,0.665,0.586,0.202,0.176,2628,62.7,8.6,17.1,28.9,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
95672054-2af9-43ad-ba2d-d5c2ffdd5b63,DELA_056.basePlot.cfc,D08,DELA,DELA_056,tower,Nc+HNMhlqfv/LCuEtQfoKTuGdBDwOh4rjRnt30frl50=,A00000082020,Nc+HNMhlqfv/LCuEtQfoKTuGdBDwOh4rNvBwcYKv9oY1oIyNnj1g5g==,A00000083316,2019-05-13T17:56Z,2019-08-07,1,0.2,25,0.257,0.934,0.915,0.215,0.175,60.7,82.1,13.6,13.9,29.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
9d7c8fa4-8bd5-49b4-95fb-20200faac444,DELA_056.basePlot.cfc,D08,DELA,DELA_056,tower,Nc+HNMhlqfv/LCuEtQfoKUhE6bUgZfIwFIuuX2K8oIY=,A00000082021,Nc+HNMhlqfv/LCuEtQfoKUhE6bUgZfIwWHMLgNKhXmnHNPoOdLbCWQ==,A00000082830,2019-05-13T18:50Z,2019-08-07,1,0.204,25,0.177,0.677,0.581,0.126,0.153,48.5,63.1,4.6,12.1,16.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
92eafe1f-ed8b-4e3f-93d5-8a8fbbabb5c2,WREF_012.basePlot.cfc,D16,WREF,WREF_012,distributed,9Q2HJihgWLXkj3CD16Qz2/TrmCmYB8mXosqMsMsRXZs=,A00000060532,9Q2HJihgWLXkj3CD16Qz2/TrmCmYB8mXVngXrDFZ1j37+V7wGe5L1w==,A00000106141,2019-07-15T20:10Z,2019-09-18,1,0.203,25,0.144,0.681,0.501,0.087,0.075,464.5,26.3,3.4,6.4,22.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T035636Z,RELEASE-2022
656975a0-b041-4549-991a-32ad89808ac5,WREF_016.basePlot.cfc,D16,WREF,WREF_016,distributed,9Q2HJihgWLVoqw+4VopyFRhK+n9jwdbof07gQkt0W40=,A00000106132,9Q2HJihgWLVoqw+4VopyFRhK+n9jwdboiyr8IPPdyKs=,A00000106124,2019-07-16T17:22Z,2019-09-18,1,0.199,25,0.154,0.579,0.393,0.126,0.086,3190,48.5,1.8,7,20.8,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T035636Z,RELEASE-2022
794ca36e-11ed-4b16-8c36-85053041a0ab,WREF_016.basePlot.cfc,D16,WREF,WREF_016,distributed,9Q2HJihgWLWri5SGwBhyzwJh6tC8RM9VFTt5/11swDI=,A00000106148,9Q2HJihgWLWri5SGwBhyzwJh6tC8RM9VQyNXk+SnGPLU62Rbp1Itnw==,A00000106111,2019-07-16T17:45Z,2019-09-18,1,0.194,25,0.169,0.516,0.487,0.096,0.099,2156,40.8,2.4,9.5,25.2,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T035636Z,RELEASE-2022
b5e69b10-9409-42a5-94dc-ef6f2d3e0be2,WREF_019.basePlot.cfc,D16,WREF,WREF_019,distributed,9Q2HJihgWLVbcGqJFA9Ry0ENZVgOkZkix8WwKI32nrA=,A00000060546,9Q2HJihgWLVbcGqJFA9Ry0ENZVgOkZki8TupQQJ9c7RJ9kxs1b2g8w==,A00000106366,2019-07-16T17:59Z,2019-09-18,1,0.202,25,0.096,0.744,0.345,0.159,0.063,792.4,26.9,2.1,4.8,43.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T035636Z,RELEASE-2022
a984e5d6-fbce-468f-8631-f36b95e058b4,WREF_019.basePlot.cfc,D16,WREF,WREF_019,distributed,9Q2HJihgWLWfapWu+P0gf9pD5JP2c/YKsBpzlXkG0Cc=,A00000060548,9Q2HJihgWLWfapWu+P0gf9pD5JP2c/YKHAMDnRSrw24=,A00000106142,2019-07-16T20:12Z,2019-09-18,1,0.203,25,0.106,0.396,0.74,0.171,0.073,1980,21.8,1.5,2.8,21.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T035636Z,RELEASE-2022
5d7a0a02-8174-43d1-9211-8399d7d62116,WREF_004.basePlot.cfc,D16,WREF,WREF_004,distributed,9Q2HJihgWLXulDXtPAQqU+spVA5oSIpplfz89UFtLO8=,A00000106149,9Q2HJihgWLXulDXtPAQqU+spVA5oSIppHxC7gbUxvUh/KbW+/cULmw==,A00000106081,2019-07-16T20:20Z,2019-09-18,1,0.202,25,0.1,0.512,0.479,0.054,0.082,605.9,21.6,2.1,8.4,14.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T035636Z,RELEASE-2022
8df1ff69-1b84-42bf-bd0f-90dac966efea,WREF_019.basePlot.cfc,D16,WREF,WREF_019,distributed,9Q2HJihgWLVIJ+D+b/OvLzkLgQGx0jij/xPYgL9hJ0Q=,A00000060550,9Q2HJihgWLVIJ+D+b/OvLzkLgQGx0jijPvivUzYL/lrOGyHBTUBzew==,A00000106120,2019-07-16T20:48Z,2019-09-18,1,0.201,25,0.153,0.445,0.337,0.09,0.115,650.7,31.6,2,6.7,16.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T035636Z,RELEASE-2022
11ada3a7-c1e2-4ed5-bd2b-12985b8123b1,WREF_015.basePlot.cfc,D16,WREF,WREF_015,distributed,9Q2HJihgWLUOdesmpw+IQI7ICVqEI5YkYqA6hTZWAvs=,A00000106133,9Q2HJihgWLUOdesmpw+IQI7ICVqEI5Ykulru3kcJLCE=,A00000106143,2019-07-16T22:23Z,2019-09-18,1,0.203,25,0.146,0.513,0.32,0.056,0.084,3004,58.9,2.7,2.8,14.7,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T035636Z,RELEASE-2022
6306546c-4a37-4ab4-8f40-a0649c114c8f,WREF_015.basePlot.cfc,D16,WREF,WREF_015,distributed,9Q2HJihgWLUR5wb3Dgvw3w8k3vzW4MJ/t7+BQ0tbbhM=,A00000106150,9Q2HJihgWLUR5wb3Dgvw3w8k3vzW4MJ/dto1gCx2tB+dlLMo8xsMog==,A00000106128,2019-07-16T22:36Z,2019-09-18,1,0.197,25,0.205,0.699,0.485,0.109,0.106,1254,35.8,2.2,18,22.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T035636Z,RELEASE-2022
37ab3c58-f5a4-46be-b9c3-0514a7009989,WREF_011.basePlot.cfc,D16,WREF,WREF_011,distributed,9Q2HJihgWLWUa7EMozParjkvVSb4vTvD7gZJ/iZe/kY=,A00000106147,9Q2HJihgWLWUa7EMozParjkvVSb4vTvDaIUGvmWXodyOkLnsba/EFA==,A00000106083,2019-07-17T17:15Z,2019-09-18,1,0.199,25,0.124,0.453,0.391,0.169,0.144,1244,56.6,2.6,34.6,20.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T035636Z,RELEASE-2022
95c7ad42-0ae3-4a95-bfb2-f96e654f70f9,WREF_009.basePlot.cfc,D16,WREF,WREF_009,distributed,9Q2HJihgWLU+zHhLO4n/buJ1tsziKC4gGlMiA6qzAJQ=,A00000060549,9Q2HJihgWLU+zHhLO4n/buJ1tsziKC4guPCXRRYZbAalSDMUmKQYPg==,A00000106098,2019-07-17T18:15Z,2019-09-18,1,0.196,25,0.225,0.727,0.985,0.353,0.143,1100,52.6,3.9,16.2,15.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T035636Z,RELEASE-2022
179662f0-faf7-4622-b3c2-8aa09c457382,WREF_009.basePlot.cfc,D16,WREF,WREF_009,distributed,9Q2HJihgWLVPUcPAGHYpnxq/dWbJNcijV8v6ujYy1Zw=,A00000060533,9Q2HJihgWLVPUcPAGHYpnxq/dWbJNcij+0tZBBwECwQ=,A00000106100,2019-07-17T18:20Z,2019-09-18,1,0.177,25,0.125,1.004,0.713,0.277,0.132,1760,59.3,6.3,17.2,7.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T035636Z,RELEASE-2022
0b2f4fff-e220-4ac4-b35f-b3bcaae6f76d,WREF_009.basePlot.cfc,D16,WREF,WREF_009,distributed,9Q2HJihgWLX7HI726ReC504kw53qQgxiKDUfAfE+Xuo=,A00000060534,9Q2HJihgWLX7HI726ReC504kw53qQgxiNynHArLtrGo=,A00000106109,2019-07-17T18:22Z,2019-09-18,1,0.2,25,0.132,0.593,1.107,0.484,0.203,465.9,31.1,4.5,12.2,28.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T035636Z,RELEASE-2022
ab4f998f-0841-4d62-a49d-345fff74b803,WREF_009.basePlot.cfc,D16,WREF,WREF_009,distributed,9Q2HJihgWLW8O1cZfFFY1xiiRxZiYnXQUEdiYd1+5IU=,A00000106130,9Q2HJihgWLW8O1cZfFFY1xiiRxZiYnXQzvvYRjuMXaF7uJAdawv5yA==,A00000106119,2019-07-17T18:40Z,2019-09-18,1,0.194,25,0.098,0.447,0.552,0.142,0.083,1214,35.5,1.9,14,24,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T035636Z,RELEASE-2022
350229e4-5d9c-478c-b8c4-f7d81d41bf24,WREF_013.basePlot.cfc,D16,WREF,WREF_013,distributed,9Q2HJihgWLUm8bZtPMej2ND1YW1ovrmJcW1NuDS7rDw=,A00000106131,9Q2HJihgWLUm8bZtPMej2ND1YW1ovrmJdvLaidDFQZadKU5z17+ZzQ==,A00000106121,2019-07-18T18:40Z,2019-09-18,1,0.198,25,0.161,0.568,0.255,0.102,0.113,578.2,36.8,2.9,17.1,22.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T035636Z,RELEASE-2022
cf9f03de-f478-4781-ad50-81b91acd33d1,WREF_013.basePlot.cfc,D16,WREF,WREF_013,distributed,9Q2HJihgWLV3tU3ISqaz1cXNwO/83f9VTKIncYg9PRk=,A00000106151,9Q2HJihgWLV3tU3ISqaz1cXNwO/83f9VWjRBAvile3M=,A00000106115,2019-07-18T18:59Z,2019-09-18,1,0.202,25,0.102,0.539,0.51,0.147,0.075,1734,26,2.1,25.7,18.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T035636Z,RELEASE-2022
19edf867-20cf-4cc1-b382-236c42d18237,WREF_004.basePlot.cfc,D16,WREF,WREF_004,distributed,9Q2HJihgWLVDyhjFDcAbUZsHVivKkAqBvgOEgUIVp3o=,A00000106134,9Q2HJihgWLVDyhjFDcAbUZsHVivKkAqBGcaQ5Yocj5g=,A00000106090,2019-07-18T21:09Z,2019-09-18,1,0.2,25,0.126,0.661,0.219,0.065,0.068,1997,32.2,2,7.7,11.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T035636Z,RELEASE-2022
265f0ab3-83e6-4dc2-a55b-54bba855e908,WREF_089.basePlot.cfc,D16,WREF,WREF_089,tower,9Q2HJihgWLXobC1LoSsBrp1Jk+O8mVEOF87uAq3J5tU=,A00000106135,9Q2HJihgWLXobC1LoSsBrp1Jk+O8mVEOKCMAm2+YFU0=,A00000106087,2019-07-22T23:06Z,2019-09-18,1,0.2,25,0.088,0.49,1.059,0.041,0.06,220.2,22.9,1.3,7.2,8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T035636Z,RELEASE-2022
ddf35c2b-8d80-4a47-b175-c64dc4ac1c7e,WREF_086.basePlot.cfc,D16,WREF,WREF_086,tower,9Q2HJihgWLXZRLdnx3Vm5ejPcjMrHQOPpQt61ofC+hI=,A00000060531,9Q2HJihgWLXZRLdnx3Vm5ejPcjMrHQOPZEx4tnJkz8k=,A00000106091,2019-07-23T17:06Z,2019-09-18,1,0.198,25,0.158,0.624,0.18,0.087,0.069,1393,19.9,1.7,6.2,7.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T035636Z,RELEASE-2022
3986c4fb-4a58-43af-b442-e0cc45a392b2,WREF_077.basePlot.cfc,D16,WREF,WREF_077,tower,9Q2HJihgWLXCdqQchroUS9eZeE7aMisqfT9Sgmo420A=,A00000060544,9Q2HJihgWLXCdqQchroUS9eZeE7aMisqsB0f6k4TebI=,A00000106101,2019-07-23T19:29Z,2019-09-18,1,0.204,25,0.068,0.519,1.28,0.021,0.053,179.9,22.2,1,7.5,14.6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T035636Z,RELEASE-2022
73bafbd3-40b7-4c22-99a2-d7c3fb021081,WREF_075.basePlot.cfc,D16,WREF,WREF_075,tower,9Q2HJihgWLUaLcTD0XpP7NKBEjhGT9YCcFtbPyGdse8=,A00000060527,9Q2HJihgWLUaLcTD0XpP7NKBEjhGT9YCjjBijMGzvuE0cefLGeK/Zw==,A00000106096,2019-07-24T16:24Z,2019-09-18,1,0.202,25,0.204,0.481,0.505,0.083,0.116,1405,34.6,1.5,6.9,20.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T035636Z,RELEASE-2022
ba14a372-a231-4a86-83ef-bf436fe6e11f,SJER_047.basePlot.cfc,D17,SJER,SJER_047,tower,2kN0Z0OxE8E+lZV9RHONKqDs6ZKapv+0u7oG7Emx5WE=,,2kN0Z0OxE8E+lZV9RHONKqDs6ZKapv+0dH2taQTJwrkZVk6l+vhdZg==,A00000062427,2019-03-20T16:30Z,2020-01-21,1,0.198,25,0.13,0.56,0.187,0.157,0.144,95.7,50.3,2.4,5.4,36.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,PG+Xl6bagiQ=,0SbE4/OAjEQ=,,20211221T203800Z,RELEASE-2022
555232b2-8da5-4c51-b612-1d73231c1ea0,SJER_047.basePlot.cfc,D17,SJER,SJER_047,tower,2kN0Z0OxE8GnauhgI/8jSJpeoaSip4Y/FCxFs7NemNc=,,2kN0Z0OxE8GnauhgI/8jSJpeoaSip4Y/u3dAkydd+kQ6Vq1bkstX2Q==,A00000062429,2019-03-20T16:47Z,2020-01-21,1,0.202,25,0.294,1.343,0.58,0.336,0.17,231.8,81.1,9,15.6,46,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,PG+Xl6bagiQ=,0SbE4/OAjEQ=,,20211221T203800Z,RELEASE-2022
7b54ea4a-41a5-42eb-a82b-c33eeec9ff7a,SJER_047.basePlot.cfc,D17,SJER,SJER_047,tower,2kN0Z0OxE8EX0dPugoM0gEE18+LRfi1RArlKGlYLvwE=,,2kN0Z0OxE8EX0dPugoM0gEE18+LRfi1RNE3O4e7ObJE=,A00000062431,2019-03-20T17:32Z,2020-01-21,1,0.202,25,0.367,3.437,0.564,0.151,0.224,117,490.1,8.8,4.8,51.5,OK,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,PG+Xl6bagiQ=,0SbE4/OAjEQ=,,20211221T203800Z,RELEASE-2022
2a2248b2-3fdb-4f96-acb0-edc5359ebe6a,SJER_046.basePlot.cfc,D17,SJER,SJER_046,tower,2kN0Z0OxE8F0itnBgnoWQ2DjhXjI2smSUTLiITwlIzo=,,2kN0Z0OxE8F0itnBgnoWQ2DjhXjI2smS2F9ZSMb03kKquz2dTI6Grg==,A00000062418,2019-03-21T17:26Z,2020-01-21,1,0.199,25,0.154,0.997,1.544,0.201,0.111,99.5,64,2.8,21,24.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,PG+Xl6bagiQ=,0SbE4/OAjEQ=,,20211221T203800Z,RELEASE-2022
5fbf2294-035a-4630-8fb9-13d715c41a3e,SJER_046.basePlot.cfc,D17,SJER,SJER_046,tower,2kN0Z0OxE8EqZNFhaFHoFVaMnPgYDebiV1hjVWHZ0RA=,,2kN0Z0OxE8EqZNFhaFHoFVaMnPgYDebiZt/Aoe0GXPftApXtvzi1yQ==,A00000062420,2019-03-21T17:55Z,2020-01-21,1,0.202,25,0.113,0.483,1.346,0.166,0.073,39.6,58.6,2.2,17.8,41.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,PG+Xl6bagiQ=,0SbE4/OAjEQ=,,20211221T203800Z,RELEASE-2022
46f6a03a-b285-4e71-9846-c55cc9fb6283,SJER_046.basePlot.cfc,D17,SJER,SJER_046,tower,2kN0Z0OxE8FrgGadQFQgjyNFoYubzkbft7HCelRuUzE=,,2kN0Z0OxE8FrgGadQFQgjyNFoYubzkbfH4ccuO1agQM=,A00000062433,2019-03-21T18:26Z,2020-01-21,1,0.201,25,0.493,4.286,0.95,0.188,0.174,67.6,725.6,4.3,9.8,26.9,OK,sample value outlier,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,PG+Xl6bagiQ=,0SbE4/OAjEQ=,,20211221T203800Z,RELEASE-2022
56133ac3-7854-4c6a-b26b-e8dbf53e1788,SJER_045.basePlot.cfc,D17,SJER,SJER_045,tower,2kN0Z0OxE8Eu4tQpkUVPsADW0gceKEmBYhhOnri9nEA=,,2kN0Z0OxE8Eu4tQpkUVPsADW0gceKEmBnXeWnsIHOdI=,A00000062411,2019-03-21T19:23Z,2020-01-21,1,0.206,25,0.14,0.655,2.505,0.212,0.134,31.1,47.9,1.6,15.4,10.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,PG+Xl6bagiQ=,0SbE4/OAjEQ=,,20211221T203800Z,RELEASE-2022
33132587-37d2-46c8-b69e-de6a86abef5e,SJER_045.basePlot.cfc,D17,SJER,SJER_045,tower,2kN0Z0OxE8HrKU2Qmu4c9qyGJjwEw/YBgx2PAcfjwtY=,,2kN0Z0OxE8HrKU2Qmu4c9qyGJjwEw/YBr4p6z26MQ6UWzrpGALXyzA==,A00000062413,2019-03-21T20:16Z,2020-01-21,1,0.204,25,0.39,1.593,0.689,0.263,0.165,169.4,76.1,5.4,18.7,40.6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,PG+Xl6bagiQ=,0SbE4/OAjEQ=,,20211221T203800Z,RELEASE-2022
9c06298d-44d8-4d48-9d80-d9b347164e62,SJER_045.basePlot.cfc,D17,SJER,SJER_045,tower,2kN0Z0OxE8Ght+vqSNjLJvuyEWgosBDJ64mf1a8wgMY=,,2kN0Z0OxE8Ght+vqSNjLJvuyEWgosBDJUuOtnq1NdBQ=,A00000062415,2019-03-21T20:46Z,2020-01-21,1,0.204,25,0.656,4.857,0.732,0.207,0.215,79.7,941.4,6,9.4,30.6,sample value outlier,sample value outlier,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,PG+Xl6bagiQ=,0SbE4/OAjEQ=,,20211221T203800Z,RELEASE-2022
